"language","rater_group","text","question","text_type","rater","rating","rating_zr"
"Spanish","Spanish_Rg1","Spanish_text_4","Q1","Type 3","Spanish_rater5",-6,-1.10342816801669
"Spanish","Spanish_Rg1","Spanish_text_5","Q1","Type 2","Spanish_rater5",10,1.8465332589292
"Spanish","Spanish_Rg1","Spanish_text_6","Q1","Type 4","Spanish_rater5",-7,-1.33297599198599
"Spanish","Spanish_Rg1","Spanish_text_7","Q1","Type 3","Spanish_rater5",5,0.434368092749036
"Spanish","Spanish_Rg1","Spanish_text_8","Q1","Type 1","Spanish_rater5",-8,-1.57005585953582
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater5",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater5",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_10","Q1","Type 2","Spanish_rater5",0,-0.153115898776761
"Spanish","Spanish_Rg1","Spanish_text_11","Q1","Type 4","Spanish_rater5",-3,-0.489710706840945
"Spanish","Spanish_Rg1","Spanish_text_12","Q1","Type 3","Spanish_rater5",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_13","Q1","Type 2","Spanish_rater5",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_14","Q1","Type 2","Spanish_rater5",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_15","Q1","Type 1","Spanish_rater5",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_16","Q1","Type 1","Spanish_rater5",3,0.107967889149567
"Spanish","Spanish_Rg1","Spanish_text_17","Q1","Type 2","Spanish_rater5",-2,-0.320384005703871
"Spanish","Spanish_Rg1","Spanish_text_18","Q1","Type 1","Spanish_rater5",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_19","Q1","Type 3","Spanish_rater5",7,0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_20","Q1","Type 4","Spanish_rater5",7,0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_1","Q1","Type 3","Spanish_rater6",3,0.107967889149567
"Spanish","Spanish_Rg1","Spanish_text_2","Q1","Type 4","Spanish_rater6",9,1.45083648741264
"Spanish","Spanish_Rg1","Spanish_text_3","Q1","Type 1","Spanish_rater6",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_4","Q1","Type 3","Spanish_rater6",-7,-1.33297599198599
"Spanish","Spanish_Rg1","Spanish_text_5","Q1","Type 2","Spanish_rater6",5,0.434368092749036
"Spanish","Spanish_Rg1","Spanish_text_6","Q1","Type 4","Spanish_rater6",7,0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_7","Q1","Type 3","Spanish_rater6",6,0.63545412837939
"Spanish","Spanish_Rg1","Spanish_text_8","Q1","Type 1","Spanish_rater6",3,0.107967889149567
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater6",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_9","Q1","Type 4","Spanish_rater6",8,1.1471424516106
"Spanish","Spanish_Rg1","Spanish_text_10","Q1","Type 2","Spanish_rater6",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_11","Q1","Type 4","Spanish_rater6",3,0.107967889149567
"Spanish","Spanish_Rg1","Spanish_text_12","Q1","Type 3","Spanish_rater6",0,-0.153115898776761
"Spanish","Spanish_Rg1","Spanish_text_13","Q1","Type 2","Spanish_rater6",-3,-0.489710706840945
"Spanish","Spanish_Rg1","Spanish_text_14","Q1","Type 2","Spanish_rater6",-4,-0.684932932625758
"Spanish","Spanish_Rg1","Spanish_text_15","Q1","Type 1","Spanish_rater6",0,-0.153115898776761
"Spanish","Spanish_Rg1","Spanish_text_16","Q1","Type 1","Spanish_rater6",-5,-0.883466773629878
"Spanish","Spanish_Rg1","Spanish_text_17","Q1","Type 2","Spanish_rater6",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_18","Q1","Type 1","Spanish_rater6",-1,-0.203653427785832
"Spanish","Spanish_Rg1","Spanish_text_19","Q1","Type 3","Spanish_rater6",4,0.270160165313734
"Spanish","Spanish_Rg1","Spanish_text_20","Q1","Type 4","Spanish_rater6",5,0.434368092749036
"Spanish","Spanish_Rg2","Spanish_text_21","Q1","Type 1","Spanish_rater7",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_22","Q1","Type 4","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_23","Q1","Type 1","Spanish_rater7",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_24","Q1","Type 2","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_25","Q1","Type 4","Spanish_rater7",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_26","Q1","Type 3","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_27","Q1","Type 3","Spanish_rater7",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_28","Q1","Type 1","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater7",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_30","Q1","Type 1","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_31","Q1","Type 2","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_32","Q1","Type 4","Spanish_rater7",7,0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_33","Q1","Type 3","Spanish_rater7",2,-0.0281867217663075
"Spanish","Spanish_Rg2","Spanish_text_34","Q1","Type 3","Spanish_rater7",0,-0.153115898776761
"Spanish","Spanish_Rg2","Spanish_text_35","Q1","Type 3","Spanish_rater7",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_36","Q1","Type 2","Spanish_rater7",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_37","Q1","Type 2","Spanish_rater7",7,0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_38","Q1","Type 4","Spanish_rater7",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_39","Q1","Type 1","Spanish_rater7",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_40","Q1","Type 2","Spanish_rater7",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_21","Q1","Type 1","Spanish_rater8",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_22","Q1","Type 4","Spanish_rater8",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_23","Q1","Type 1","Spanish_rater8",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_24","Q1","Type 2","Spanish_rater8",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_25","Q1","Type 4","Spanish_rater8",2,-0.0281867217663075
"Spanish","Spanish_Rg2","Spanish_text_26","Q1","Type 3","Spanish_rater8",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_27","Q1","Type 3","Spanish_rater8",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_28","Q1","Type 1","Spanish_rater8",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater8",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater8",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_30","Q1","Type 1","Spanish_rater8",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_31","Q1","Type 2","Spanish_rater8",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_32","Q1","Type 4","Spanish_rater8",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_33","Q1","Type 3","Spanish_rater8",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_34","Q1","Type 3","Spanish_rater8",-5,-0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_35","Q1","Type 3","Spanish_rater8",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_36","Q1","Type 2","Spanish_rater8",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_37","Q1","Type 2","Spanish_rater8",-5,-0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_38","Q1","Type 4","Spanish_rater8",-9,-1.95770574903614
"Spanish","Spanish_Rg2","Spanish_text_39","Q1","Type 1","Spanish_rater8",-9,-1.95770574903614
"Spanish","Spanish_Rg2","Spanish_text_40","Q1","Type 2","Spanish_rater8",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_21","Q1","Type 1","Spanish_rater9",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_22","Q1","Type 4","Spanish_rater9",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_23","Q1","Type 1","Spanish_rater9",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_24","Q1","Type 2","Spanish_rater9",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_25","Q1","Type 4","Spanish_rater9",-5,-0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_26","Q1","Type 3","Spanish_rater9",3,0.107967889149567
"Spanish","Spanish_Rg2","Spanish_text_27","Q1","Type 3","Spanish_rater9",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_28","Q1","Type 1","Spanish_rater9",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater9",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater9",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_30","Q1","Type 1","Spanish_rater9",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_31","Q1","Type 2","Spanish_rater9",3,0.107967889149567
"Spanish","Spanish_Rg2","Spanish_text_32","Q1","Type 4","Spanish_rater9",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_33","Q1","Type 3","Spanish_rater9",5,0.434368092749036
"Spanish","Spanish_Rg2","Spanish_text_34","Q1","Type 3","Spanish_rater9",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_35","Q1","Type 3","Spanish_rater9",-5,-0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_36","Q1","Type 2","Spanish_rater9",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_37","Q1","Type 2","Spanish_rater9",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_38","Q1","Type 4","Spanish_rater9",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_39","Q1","Type 1","Spanish_rater9",-9,-1.95770574903614
"Spanish","Spanish_Rg2","Spanish_text_40","Q1","Type 2","Spanish_rater9",5,0.434368092749036
"Spanish","Spanish_Rg2","Spanish_text_21","Q1","Type 1","Spanish_rater10",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_22","Q1","Type 4","Spanish_rater10",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_23","Q1","Type 1","Spanish_rater10",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_24","Q1","Type 2","Spanish_rater10",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_25","Q1","Type 4","Spanish_rater10",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_26","Q1","Type 3","Spanish_rater10",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_27","Q1","Type 3","Spanish_rater10",5,0.434368092749036
"Spanish","Spanish_Rg2","Spanish_text_28","Q1","Type 1","Spanish_rater10",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater10",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater10",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_30","Q1","Type 1","Spanish_rater10",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_31","Q1","Type 2","Spanish_rater10",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_32","Q1","Type 4","Spanish_rater10",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_33","Q1","Type 3","Spanish_rater10",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_34","Q1","Type 3","Spanish_rater10",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_35","Q1","Type 3","Spanish_rater10",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_36","Q1","Type 2","Spanish_rater10",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_37","Q1","Type 2","Spanish_rater10",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_38","Q1","Type 4","Spanish_rater10",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_39","Q1","Type 1","Spanish_rater10",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_40","Q1","Type 2","Spanish_rater10",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_21","Q1","Type 1","Spanish_rater11",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_22","Q1","Type 4","Spanish_rater11",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_23","Q1","Type 1","Spanish_rater11",2,-0.0281867217663075
"Spanish","Spanish_Rg2","Spanish_text_24","Q1","Type 2","Spanish_rater11",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_25","Q1","Type 4","Spanish_rater11",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_26","Q1","Type 3","Spanish_rater11",10,1.8465332589292
"Spanish","Spanish_Rg2","Spanish_text_27","Q1","Type 3","Spanish_rater11",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_28","Q1","Type 1","Spanish_rater11",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater11",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater11",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_30","Q1","Type 1","Spanish_rater11",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_31","Q1","Type 2","Spanish_rater11",-7,-1.33297599198599
"Spanish","Spanish_Rg2","Spanish_text_32","Q1","Type 4","Spanish_rater11",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_33","Q1","Type 3","Spanish_rater11",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_34","Q1","Type 3","Spanish_rater11",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_35","Q1","Type 3","Spanish_rater11",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_36","Q1","Type 2","Spanish_rater11",-5,-0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_37","Q1","Type 2","Spanish_rater11",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_38","Q1","Type 4","Spanish_rater11",0,-0.153115898776761
"Spanish","Spanish_Rg2","Spanish_text_39","Q1","Type 1","Spanish_rater11",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_40","Q1","Type 2","Spanish_rater11",8,1.1471424516106
"Spanish","Spanish_Rg2","Spanish_text_21","Q1","Type 1","Spanish_rater12",5,0.434368092749036
"Spanish","Spanish_Rg2","Spanish_text_22","Q1","Type 4","Spanish_rater12",5,0.434368092749036
"Spanish","Spanish_Rg2","Spanish_text_23","Q1","Type 1","Spanish_rater12",3,0.107967889149567
"Spanish","Spanish_Rg2","Spanish_text_24","Q1","Type 2","Spanish_rater12",3,0.107967889149567
"Spanish","Spanish_Rg2","Spanish_text_25","Q1","Type 4","Spanish_rater12",6,0.63545412837939
"Spanish","Spanish_Rg2","Spanish_text_26","Q1","Type 3","Spanish_rater12",9,1.45083648741264
"Spanish","Spanish_Rg2","Spanish_text_27","Q1","Type 3","Spanish_rater12",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_28","Q1","Type 1","Spanish_rater12",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater12",3,0.107967889149567
"Spanish","Spanish_Rg2","Spanish_text_29","Q1","Type 4","Spanish_rater12",-3,-0.489710706840945
"Spanish","Spanish_Rg2","Spanish_text_30","Q1","Type 1","Spanish_rater12",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_31","Q1","Type 2","Spanish_rater12",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_32","Q1","Type 4","Spanish_rater12",-5,-0.883466773629878
"Spanish","Spanish_Rg2","Spanish_text_33","Q1","Type 3","Spanish_rater12",-8,-1.57005585953582
"Spanish","Spanish_Rg2","Spanish_text_34","Q1","Type 3","Spanish_rater12",-10,-2.47758436746213
"Spanish","Spanish_Rg2","Spanish_text_35","Q1","Type 3","Spanish_rater12",-6,-1.10342816801669
"Spanish","Spanish_Rg2","Spanish_text_36","Q1","Type 2","Spanish_rater12",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_37","Q1","Type 2","Spanish_rater12",-2,-0.320384005703871
"Spanish","Spanish_Rg2","Spanish_text_38","Q1","Type 4","Spanish_rater12",4,0.270160165313734
"Spanish","Spanish_Rg2","Spanish_text_39","Q1","Type 1","Spanish_rater12",-4,-0.684932932625758
"Spanish","Spanish_Rg2","Spanish_text_40","Q1","Type 2","Spanish_rater12",4,0.270160165313734
